listing_id,zipcode,latitude,longitude,property_type,room_type,bathrooms,bedrooms,beds,minimum_nights,host_listings_count,instant_bookable,cancellation_policy,is_business_travel_ready,price_per_person,host_is_superhost
29418004,28804,35.62539246,-82.57732752,Bungalow,Entire home/apt,1,1,1,2,2,f,strict_14_with_grace_period,f,33,f
29431621,28806,35.57659539,-82.57629821,Camper/RV,Private room,1,1,1,1,2,t,moderate,f,8.333333333,f
29476766,,35.47252,-82.48306,Entire residential home,Entire home/apt,,2,9,2,2,t,,,16.5,f
29482441,28806,35.59548,-82.65634,Entire residential home,Entire home/apt,1,1,2,1,110,t,super_strict_30,f,49.5,f
29482634,28806,35.59558,-82.65603,Entire residential home,Entire home/apt,1,1,1,1,110,t,super_strict_30,f,49.5,f
29484383,28805,35.59361,-82.53646,Entire house,Entire home/apt,1,2,2,3,95,t,super_strict_60,f,50,t
29488398,28806,35.58407,-82.59728,Entire guest suite,Entire home/apt,1,1,1,1,1,t,moderate,f,29.66666667,t
29490603,28704,35.46468,-82.53555,Private room in residential home,Private room,1,1,1,1,1,f,moderate,f,39,t
29491343,28804,35.62926,-82.59892,Entire residential home,Entire home/apt,2.5,3,3,2,3,t,moderate,f,21.33333333,t
29494091,28806,35.58731,-82.60418,Apartment,Entire home/apt,1,1,1,1,2,t,flexible,f,47.5,f
29495159,28806,35.58723,-82.60295,Entire residential home,Entire home/apt,2.5,3,3,2,3,f,moderate,f,33.33333333,t
29510985,28805,35.6363,-82.47938,Entire residential home,Entire home/apt,3,4,4,1,111,t,super_strict_30,f,31.75,f
29519394,28806,35.5086,-82.59942,House,Entire home/apt,3,6,11,2,3,t,strict_14_with_grace_period,f,32.14285714,f
29535877,28704,35.47355,-82.49383,Private room in camper/rv,Private room,1,1,1,2,2,f,moderate,f,24.5,t
29552452,28801,35.59815,-82.55774,Cabin,Entire home/apt,2,2,3,2,80,t,super_strict_30,f,27.83333333,f
29558090,28804,35.61299,-82.53554,Bed and breakfast,Private room,2,2,3,2,2,f,moderate,f,48.16666667,f
29579244,28801,35.59704433,-82.5580091,House,Entire home/apt,2,2,3,2,76,t,super_strict_30,f,27.83333333,f
29587963,28806,35.63743,-82.63344,Entire residential home,Entire home/apt,2,3,4,4,1,t,moderate,f,32.66666667,t
29633339,28805,35.59014,-82.49566,Entire residential home,Entire home/apt,1,1,1,30,2,f,strict_14_with_grace_period,f,36,t
29634104,28806,35.58731,-82.63697,Entire guesthouse,Entire home/apt,1,1,2,2,5,f,strict_14_with_grace_period,f,41,t
29647115,28805,35.59713,-82.50415,House,Private room,1,1,1,2,1,f,flexible,f,49.5,f
29649938,28801,35.59653309,-82.55811006,Apartment,Entire home/apt,1,1,1,1,1,f,moderate,f,41.66666667,f
29652238,28806,35.60337,-82.60997,House,Private room,2,2,2,1,3,t,moderate,f,23.33333333,t
29657252,28804,35.62835,-82.57971,Guest suite,Entire home/apt,1,2,2,1,1,f,strict_14_with_grace_period,f,20.25,t
29657686,28804,35.62704,-82.56548,Private room in residential home,Private room,1,1,4,2,1,f,moderate,f,40.75,t
29659193,28803,35.5639,-82.54097,Entire guest suite,Entire home/apt,1,2,2,2,2,t,strict_14_with_grace_period,f,41.25,t
29663310,28704,35.468,-82.50311,Entire residential home,Entire home/apt,4,5,5,1,110,t,super_strict_30,f,40.83333333,f
29674621,28801,35.59043,-82.56269,Entire residential home,Entire home/apt,2,2,2,2,1,t,flexible,f,41.4,t
29678853,28801,35.59904,-82.56131,Entire residential home,Entire home/apt,1,0,1,28,2,t,flexible,f,32.5,t
29680084,28806,35.61879,-82.58318,Private room in residential home,Private room,1,1,1,1,1,t,strict_14_with_grace_period,f,39,t
29731425,28803,35.55245,-82.53175,House,Private room,1,1,1,1,1,f,moderate,f,37.5,t
29732553,28803,35.52907,-82.49205,Entire residential home,Entire home/apt,2,3,7,2,1,f,strict_14_with_grace_period,f,51.1,t
29754604,28805,35.61053,-82.471,Entire cabin,Entire home/apt,2,4,5,2,2,f,strict_14_with_grace_period,f,24.33333333,f
29775875,28704,35.48154989,-82.56939663,Apartment,Entire home/apt,1,1,1,1,1,f,strict_14_with_grace_period,f,25,f
29777058,28803,35.5745,-82.54988,Condominium,Private room,1,1,1,2,1,t,flexible,f,45,f
29791163,28804,35.62542,-82.52985,Entire cabin,Entire home/apt,2,3,3,2,1,t,moderate,f,57.5,t
29793507,28806,35.56888,-82.56642,Entire vacation home,Entire home/apt,5,6,21,2,2,t,strict_14_with_grace_period,f,68.8125,t
29831795,28806,35.62489,-82.62706,House,Entire home/apt,1.5,3,3,1,1,t,moderate,f,17.85714286,f
29845843,28806,35.61336,-82.64849,Entire residential home,Entire home/apt,3,4,6,3,1,f,flexible,f,25.25,f
29850766,28803,35.56459412,-82.51724653,House,Entire home/apt,2,3,2,7,1,t,flexible,f,62.5,f
29852630,28804,35.63697,-82.49405,Entire residential home,Entire home/apt,3,4,6,1,110,t,super_strict_30,f,38.11111111,f
29852695,28803,35.53873,-82.48018,Entire residential home,Entire home/apt,1,1,1,1,110,t,super_strict_30,f,57.5,f
29871451,28801,35.59602,-82.55061,Entire condominium (condo),Entire home/apt,1,1,1,2,5,t,strict_14_with_grace_period,f,80,t
29885976,28801,35.59589,-82.55054,Entire condominium (condo),Entire home/apt,2.5,2,3,2,5,t,strict_14_with_grace_period,f,64.25,t
29886393,28801,35.59602,-82.55061,Entire condominium (condo),Entire home/apt,1,1,1,2,5,t,strict_14_with_grace_period,f,78,t
29895223,28801,35.59268,-82.54326,Private room in guest suite,Private room,1,2,2,2,1,f,moderate,f,59,t
29902436,28803,35.55527,-82.50232,Entire residential home,Entire home/apt,1,0,2,1,3,t,strict_14_with_grace_period,f,47,t
29925763,28803,35.51152702,-82.52783279,Townhouse,Private room,2,3,3,1,3,f,flexible,f,41.66666667,f
29928828,28803,35.55495,-82.47737,Entire residential home,Entire home/apt,2.5,3,6,2,6,t,moderate,f,16.5,t
30007835,28804,35.64834,-82.58629,Guest suite,Entire home/apt,1,2,2,2,1,t,moderate,f,36.25,f
30008468,28806,35.57483,-82.57719,Entire bungalow,Entire home/apt,1,2,2,30,2,f,moderate,f,50,t
30015857,28806,35.56917657,-82.57100766,House,Entire home/apt,3,0,3,2,1,t,flexible,f,16.66666667,f
30020759,28801,35.58265,-82.56156,Entire rental unit,Entire home/apt,1,1,2,2,2,f,flexible,f,32,t
30037833,28805,35.60475,-82.48614,House,Entire home/apt,2.5,3,3,3,1,f,moderate,f,40.83333333,f
30043315,28806,35.58467,-82.5696,Entire rental unit,Entire home/apt,1,1,1,1,1,t,moderate,f,59.5,f
30050870,28801,35.59848,-82.55506,Entire condominium (condo),Entire home/apt,1,1,2,2,2,t,moderate,f,44.33333333,t
30067056,28803,35.52388,-82.48827,Entire residential home,Entire home/apt,2.5,4,7,3,5,t,strict_14_with_grace_period,f,34.61538462,t
30067870,28801,35.60685,-82.55728,Entire residential home,Entire home/apt,1,2,3,3,1,t,strict_14_with_grace_period,f,15.16666667,f
30069015,28806,35.5764,-82.60048,Entire rental unit,Entire home/apt,1,1,2,2,1,f,strict_14_with_grace_period,f,25,t
30085585,28801,35.60156,-82.55976,Entire rental unit,Entire home/apt,1,2,2,3,1,f,moderate,f,63.75,t
30086718,28801,35.58272,-82.56028,Bungalow,Private room,2.5,1,1,1,2,t,strict_14_with_grace_period,f,75,f
30089678,28801,35.60248308,-82.55097096,Apartment,Entire home/apt,1,1,1,30,1,f,flexible,f,20.5,f
30100770,28806,35.61355,-82.64732,House,Entire home/apt,2.5,3,4,3,1,t,moderate,f,27.375,f
30103018,28803,35.5436,-82.46541,Entire residential home,Entire home/apt,4,4,8,3,5,t,moderate,f,35.9375,t
30124537,28806,35.63083,-82.63008,Tiny house,Entire home/apt,1,1,2,1,11,t,strict_14_with_grace_period,f,29.66666667,f
30126158,28805,35.62119,-82.50538,Entire guest suite,Entire home/apt,1,1,1,2,1,f,flexible,f,47.5,t
30156545,28804,35.6161475,-82.56322233,House,Entire home/apt,2,2,2,30,3,t,strict_14_with_grace_period,f,18.75,f
30174405,28804,35.63356,-82.56728,Guesthouse,Entire home/apt,1,1,4,30,6,t,strict_14_with_grace_period,f,30,t
30174581,28803,35.56513,-82.54097,Entire rental unit,Entire home/apt,1,1,1,3,1,f,strict_14_with_grace_period,f,67.5,t
30183789,,35.60286,-82.57105,Private room in residential home,Private room,1,1,1,2,2,f,moderate,f,33,t
30190561,28803,35.57569,-82.54686,Guest suite,Entire home/apt,1,1,1,2,1,t,moderate,f,30,t
30200015,28803,35.54305,-82.47641,Entire bungalow,Entire home/apt,2,3,3,3,1,f,flexible,f,37,t
30208261,28704,35.48505404,-82.5663367,Apartment,Entire home/apt,1,1,1,2,1,t,flexible,f,31.66666667,f
30211526,28704,35.4683,-82.50364,House,Entire home/apt,4,5,6,1,35,t,super_strict_30,f,128.5,f
30232435,28801,35.59566,-82.55302,Entire loft,Entire home/apt,2,4,5,2,0,f,strict_14_with_grace_period,f,98.72727273,t
30247995,28806,35.54427,-82.60001,Private room in residential home,Private room,1,1,1,2,1,t,strict_14_with_grace_period,f,28,t
30255195,28806,35.50409,-82.60743,House,Private room,1,1,2,1,1,t,flexible,f,12.5,t
30287880,28801,35.57436,-82.5586,Bed and breakfast,Private room,1,1,1,1,6,f,strict_14_with_grace_period,f,62.5,f
30290386,28704,35.47483,-82.5263,House,Entire home/apt,3,5,5,5,20,t,moderate,f,32.08333333,t
30293074,28805,35.62902,-82.46924,Apartment,Entire home/apt,1,3,4,2,2,t,moderate,f,25.83333333,t
30315994,28732,35.42957,-82.52599,Chalet,Entire home/apt,2.5,3,3,5,20,t,moderate,f,22.71428571,t
30317989,28803,35.57365,-82.54758,Private room in bed and breakfast,Private room,1,1,1,2,6,f,flexible,f,47.5,t
30318362,28803,35.57235,-82.54937,Private room in residential home,Private room,1,1,1,78,2,f,flexible,f,32,f
30323533,28804,35.62123,-82.50989,House,Entire home/apt,3,3,3,1,35,t,super_strict_30,f,115.6666667,f
30323562,28803,35.48797,-82.5065,House,Entire home/apt,7,7,9,1,35,t,super_strict_30,f,14.75,f
30323583,28803,35.54861,-82.49707,House,Entire home/apt,3,3,1,1,35,t,super_strict_30,f,11.83333333,f
30323819,28803,35.53724,-82.47349,House,Entire home/apt,2,3,3,90,1,t,flexible,f,16.5,f
30324046,28806,35.56842,-82.56851,House,Entire home/apt,5,5,5,3,4,t,strict_14_with_grace_period,f,71.07142857,t
30336545,28801,35.60236,-82.5673,Private room in residential home,Private room,1,1,1,3,0,t,flexible,f,43,t
30340307,28805,35.58503,-82.53654,Entire house,Entire home/apt,2,2,3,1,1,t,moderate,f,14.875,f
30346648,28704,35.47346,-82.51374,House,Entire home/apt,1,2,3,2,1,f,moderate,f,22,f
30352254,28701,35.64556155,-82.64414031,House,Private room,1,1,1,1,1,t,flexible,f,100,f
30397146,28801,35.5853,-82.5532,Townhouse,Entire home/apt,3.5,2,3,2,102,t,super_strict_30,f,40.16666667,f
30427496,28801,35.57917,-82.55644,Entire residential home,Entire home/apt,2,3,4,30,2,t,strict_14_with_grace_period,f,32.5,f
30437486,28803,35.57662,-82.53534,Cottage,Entire home/apt,1,4,4,1,1,t,flexible,f,24.375,f
30441084,28801,35.6062,-82.55198,Condominium,Entire home/apt,1,1,1,30,1,f,strict_14_with_grace_period,f,28.5,f
30467126,28801,35.60904,-82.55463,Entire rental unit,Entire home/apt,1,1,1,2,2,f,strict_14_with_grace_period,f,32.75,t
30468056,28806,35.57873,-82.61831,Entire guest suite,Entire home/apt,1,1,2,3,1,t,moderate,f,23.33333333,t
30509573,28801,35.60332,-82.55676,Entire rental unit,Entire home/apt,1.5,2,2,1,8,f,flexible,f,82.5,t
30516062,28803,35.57592,-82.53294,House,Private room,1,1,1,1,1,t,flexible,f,22.5,f
30528834,28801,35.58345,-82.56134,Entire apartment,Entire home/apt,1,1,1,2,2,f,strict_14_with_grace_period,f,29.33333333,t
30530457,28801,35.59229,-82.55591,Entire rental unit,Entire home/apt,1,1,1,2,2,t,strict_14_with_grace_period,f,116,t
30533902,,35.60103,-82.50292,Entire loft,Entire home/apt,,1,1,1,0,f,,,41.66666667,f
30558665,28801,35.60554,-82.55124,Private room in residential home,Private room,1,1,1,1,3,f,strict_14_with_grace_period,f,49.5,f
30565966,28806,35.50327,-82.61668,Entire residential home,Entire home/apt,3,4,6,2,21,t,strict_14_with_grace_period,f,43.36363636,t
30654481,28704,35.44403,-82.50237,Entire rental unit,Entire home/apt,1,2,2,2,0,f,moderate,f,20,f
30686620,28803,35.55626,-82.50089,Entire rental unit,Entire home/apt,1,1,1,2,1,t,flexible,f,45,t
30726583,28704,35.4547,-82.49737,Entire guesthouse,Entire home/apt,1,0,1,2,2,t,flexible,f,42.5,t
30737238,28806,35.59031,-82.62071,House,Private room,1,1,2,1,1,t,flexible,f,15,f
30746553,28732,35.4852,-82.47435,Guest suite,Entire home/apt,1,2,2,2,1,f,flexible,f,17.5,t
30759792,28801,35.58613276,-82.55173511,House,Entire home/apt,2,3,3,60,1,t,flexible,f,17.83333333,f
30759813,28806,35.58269,-82.60868,Entire house,Entire home/apt,1,2,4,1,1,t,strict_14_with_grace_period,f,14.83333333,f
30766159,28803,35.50406,-82.48534,Entire residential home,Entire home/apt,4,7,9,3,0,f,strict_14_with_grace_period,f,81,t
30809177,28804,35.62474,-82.54503,House,Entire home/apt,2,3,3,29,1,f,strict_14_with_grace_period,f,22,f
30853857,28806,35.58474,-82.59903,Entire guest suite,Entire home/apt,1,1,1,1,1,t,strict_14_with_grace_period,f,49,t
30895827,28806,35.58856,-82.63306,House,Entire home/apt,1,2,2,2,108,t,super_strict_30,f,24,f
30908285,28704,35.45398,-82.49816,House,Entire home/apt,2,2,2,1,2,t,flexible,f,43.75,t
30910811,28801,35.58712,-82.55051,House,Private room,1,1,1,30,1,t,strict_14_with_grace_period,f,19.5,f
30913262,28805,35.63197,-82.46518,Entire guest suite,Entire home/apt,1,1,1,1,1,t,moderate,f,45.5,t
30914894,28715,35.51346,-82.65884,Entire residential home,Entire home/apt,2,2,2,4,1,t,moderate,f,40.6,t
30930892,28803,35.53869,-82.48068,House,Entire home/apt,2,2,3,2,645,t,strict_14_with_grace_period,f,51.83333333,f
30984319,28804,35.64002,-82.59583,Entire bungalow,Entire home/apt,1,2,2,1,5,f,moderate,f,23.4,t
30998167,28804,35.59489,-82.55348,Entire house,Entire home/apt,2,2,2,1,117,t,super_strict_30,f,115,f
31016930,28806,35.58384,-82.58644,Treehouse,Private room,1,1,1,1,2,t,flexible,f,40,t
31018757,28803,35.55027,-82.50415,Entire residential home,Entire home/apt,2,3,5,2,3,f,strict_14_with_grace_period,f,27.83333333,t
31034433,28704,35.47848,-82.5839,House,Entire home/apt,1,2,2,2,1,t,moderate,f,18.75,f
31054515,28806,35.56989,-82.59103,Guest suite,Entire home/apt,1,2,2,2,1,t,flexible,f,35,t
31071936,28801,35.60884,-82.5597,Entire rental unit,Entire home/apt,1,1,2,2,2,t,moderate,f,17,f
31072759,28806,35.58278,-82.59133,Private room in residential home,Private room,1,1,1,3,1,f,strict_14_with_grace_period,f,49.5,f
31087353,28801,35.59556,-82.55232,Entire condominium (condo),Entire home/apt,1,1,1,2,1,f,flexible,f,132,t
31089456,28806,35.61449,-82.64973,Private room in residential home,Private room,1.5,1,1,1,1,f,moderate,f,48,t
31102203,28806,35.57788,-82.60576,House,Private room,1,1,1,1,1,f,flexible,f,20,t
31125860,28803,35.55094,-82.48318,Entire guesthouse,Entire home/apt,1,1,2,2,2,f,strict_14_with_grace_period,f,15,t
31142872,28806,35.58955,-82.58347,Entire residential home,Entire home/apt,1,1,1,2,1,t,flexible,f,78.5,t
31152028,28804,35.59548,-82.55489,House,Entire home/apt,2,2,2,1,35,t,super_strict_30,f,126.3333333,f
31168531,28804,35.61181,-82.53571,Apartment,Entire home/apt,2,2,6,1,1,t,moderate,f,21,t
31186872,28801,35.59066,-82.56795,Entire guest suite,Entire home/apt,1,1,1,2,1,f,strict_14_with_grace_period,f,63.5,t
31187555,28803,35.58272,-82.53212,House,Entire home/apt,1,1,3,1,1,t,moderate,f,10,f
31194218,28801,35.60325,-82.55682,Entire rental unit,Entire home/apt,1,2,2,1,8,f,flexible,f,82.5,t
31208516,28801,35.60299,-82.57122,Private room in residential home,Private room,1,1,2,2,2,f,moderate,f,36,t
31210664,28804,35.62693,-82.55623,Entire guest suite,Entire home/apt,1,1,2,1,1,f,moderate,f,24,f
31218004,28801,35.58461,-82.55077,Private room in guest suite,Private room,1,1,1,2,1,t,moderate,f,39.5,t
31219623,28806,35.61344,-82.61716,Entire cabin,Entire home/apt,2,2,3,2,1,t,strict_14_with_grace_period,f,50,t
31241544,28805,35.60588,-82.48704,Entire cottage,Entire home/apt,2,2,2,2,1,t,flexible,f,25.83333333,t
31242607,28732,35.43505,-82.49833,Entire residential home,Entire home/apt,2,3,5,2,1,f,moderate,f,31.5,t
31244861,28806,35.58149,-82.62338,House,Shared room,1,1,1,2,1,f,flexible,f,50,f
31260007,28801,35.58646,-82.55283,Entire townhouse,Entire home/apt,2,2,4,1,110,t,strict_14_with_grace_period,f,63.5,t
31260089,28805,35.6547,-82.48016,Entire cabin,Entire home/apt,2,3,4,3,2,t,flexible,f,57,t
31264528,28806,35.57046,-82.5729,Private room in guest suite,Private room,1,1,1,2,2,t,flexible,f,36.5,t
31267687,28801,35.59167,-82.556,Entire condominium (condo),Entire home/apt,1,1,2,1,110,t,strict_14_with_grace_period,f,38,t
31315518,28801,35.59282,-82.55753,Entire condominium (condo),Entire home/apt,3,3,4,1,110,t,strict_14_with_grace_period,f,47.625,t
31318558,28801,35.59343,-82.55714,Entire condominium (condo),Entire home/apt,1,1,2,1,110,t,strict_14_with_grace_period,f,59.5,t
31318559,28801,35.59142,-82.55563,Entire condominium (condo),Entire home/apt,2,2,3,1,110,t,strict_14_with_grace_period,f,49.16666667,t
31318560,28801,35.59161,-82.55633,Entire condominium (condo),Entire home/apt,2,2,3,1,110,t,strict_14_with_grace_period,f,42,t
31318561,28801,35.59286,-82.55706,Entire condominium (condo),Entire home/apt,2,2,3,1,110,t,strict_14_with_grace_period,f,51.5,t
31318562,28801,35.59164,-82.55777,Entire condominium (condo),Entire home/apt,2,2,3,1,110,t,strict_14_with_grace_period,f,49.16666667,t
31318563,28801,35.59288,-82.55785,Entire condominium (condo),Entire home/apt,2,2,3,1,110,t,strict_14_with_grace_period,f,42,t
31318564,28801,35.59328,-82.5573,Entire condominium (condo),Entire home/apt,3,3,4,1,110,t,strict_14_with_grace_period,f,53,t
31318566,28801,35.5932,-82.55573,Entire condominium (condo),Entire home/apt,3,3,4,1,110,t,strict_14_with_grace_period,f,60.125,t
31321220,28801,35.59187,-82.55774,Entire condominium (condo),Entire home/apt,2,2,3,1,110,t,strict_14_with_grace_period,f,58.66666667,t
31327477,28803,35.56622,-82.52275,Entire guest suite,Entire home/apt,1,1,1,2,4,t,moderate,f,72.5,t
31337044,28805,35.58141,-82.49794,Entire residential home,Entire home/apt,1,1,2,2,1,t,strict_14_with_grace_period,f,29.75,t
31378714,28805,35.59053,-82.52545,Entire guest suite,Entire home/apt,1,1,2,1,1,f,strict_14_with_grace_period,f,41.25,t
31380330,28801,35.60447,-82.56386,Entire residential home,Entire home/apt,1,2,3,30,1,t,strict_14_with_grace_period,f,50,t
31405221,28806,35.53251,-82.63125,Private room in residential home,Private room,1,1,3,1,0,t,flexible,f,24.16666667,f
31407515,28801,35.59791,-82.55826,Entire residential home,Entire home/apt,2,2,2,2,0,f,moderate,f,47.5,t
31411427,28803,35.54602,-82.54054,Entire residential home,Entire home/apt,2,4,5,2,4,t,moderate,f,38.125,t
31411568,28801,35.59808,-82.55833,Entire residential home,Entire home/apt,2,2,3,2,0,f,moderate,f,46.33333333,t
31412550,28803,35.5484,-82.54291,Entire residential home,Entire home/apt,2,4,5,2,4,t,moderate,f,34.75,t
31412553,,35.59719,-82.55391,Entire rental unit,Entire home/apt,,2,3,2,1,t,,,61.6,t
31413397,28803,35.55492,-82.52828,Condominium,Entire home/apt,1,1,1,1,0,f,moderate,f,26,t
31414815,28801,35.59164,-82.55304,Entire cottage,Entire home/apt,2,3,5,2,3,t,strict_14_with_grace_period,f,71,t
31419966,28801,35.60368,-82.5535,Apartment,Entire home/apt,1,1,1,1,1,f,moderate,f,30,t
31448967,28801,35.60362,-82.5626,Apartment,Entire home/apt,1,2,2,2,1,t,moderate,f,24.5,t
31460257,28804,35.62726,-82.54192,Entire rental unit,Entire home/apt,1,1,1,1,1,t,moderate,f,54.5,t
31461565,28801,35.57931,-82.55718,House,Private room,1,1,1,1,3,t,flexible,f,24,f
31462591,28801,35.59164,-82.55569,Condominium,Entire home/apt,1,1,1,2,346,t,strict_14_with_grace_period,f,77.25,f
31469245,28801,35.59313,-82.5571,Condominium,Entire home/apt,1,1,1,2,346,t,strict_14_with_grace_period,f,77.25,f
31469246,28801,35.59277,-82.55722,Condominium,Entire home/apt,1,1,1,2,346,t,strict_14_with_grace_period,f,77.25,f
31470914,28803,35.55538,-82.5284,Entire residential home,Entire home/apt,3.5,2,6,2,1,f,moderate,f,50.25,t
31472865,28806,35.5709,-82.56607,House,Entire home/apt,1.5,2,2,30,1,f,strict_14_with_grace_period,f,23.75,f
31493518,28715,35.52842,-82.67071,Entire guest suite,Entire home/apt,1,1,1,1,1,t,flexible,f,24,t
31511845,28806,35.51061,-82.61268,Private room in guest suite,Private room,1,1,1,1,1,t,flexible,f,45,t
31516196,28804,35.63076,-82.56291,Entire cottage,Entire home/apt,2,2,3,30,1,f,moderate,f,20.5,t
31519951,28803,35.51718,-82.47896,Entire residential home,Entire home/apt,2,3,4,1,6,t,strict_14_with_grace_period,f,34.71428571,f
31538688,28732,35.43225,-82.52387,Private room in residential home,Private room,1,1,1,1,2,f,flexible,f,22,t
31539473,28801,35.60405,-82.55585,House,Entire home/apt,4,3,3,3,2,t,flexible,f,37.5,t
31553688,28801,35.59234,-82.56192,Apartment,Entire home/apt,1,1,1,3,1,f,flexible,f,38.5,f
31559217,28806,35.5752,-82.5733,House,Private room,0,1,1,1,2,t,moderate,f,20.5,t
31562828,28801,35.59367,-82.55772,Entire condominium (condo),Entire home/apt,2,2,3,1,110,t,strict_14_with_grace_period,f,63.5,t
31565062,28804,35.64355,-82.57412,Entire townhouse,Entire home/apt,2.5,4,5,3,1,f,moderate,f,56.125,f
31598200,,35.549,-82.65061,Entire rental unit,Entire home/apt,,2,2,3,4,f,,,33.75,t
